fecha,comentario,categoria,sentimiento,confianza
2026-07-23,"Querían algo para que jugase mi perro y que mejor que encima de divertirse se le limpien los dientes, no lo suelta en todo el día, además parece que es duradero aún no le ha hecho ninguna muesca",pet_products,positive,0.4582385718822479
2026-09-12,"La bombilla ilumina muchísimo, y eso que las monte en una lampara de pared por lo que solo abarcan 180º de superficie de iluminación, tienen muy buen aspecto y pinta de calidad. Ahora solo hace falta saber la durabilidad del producto, pero en principio volvería a comprarlas.",home_improvement,positive,0.9726675748825072
2026-09-12,"Queda muy chula, aunque la talla S es algo grande, si tienes poca cadera",apparel,neutral,0.5425594449043274
2026-07-21,"todo correcto , lo necesitaba por que se rompió el que tenia . llego en la fecha que dijeron . lo recomiendo",home,positive,0.8758268356323242
2026-07-09,"Me parece lamentable y vergonzoso que MI PEDIDO sus repartidores, lo dejen en otro sitio que no correspondía cuando tienen mi dirección, llevo toda el día esperando el paquete, para que el repartido que haya echo el reparto tenga la poca vergüenza de entregárselo a otra persona y que firmen. Gracias a dios me he dado cuenta , espero que se tomen medidas por que me parece vergonzoso. Buenas tardes.",office_product,negative,0.9593783020973206
2026-07-21,Los acabados son muy pobres y el material es muy endeble. Durante el transporte nos llegaron los dos laterales rotos y tardamos en recibir los recambios.,furniture,negative,0.9671539664268494
2026-08-09,"Amortiguan perooo en una ocasion mi lavadora, que es casi nueva, empezo a moverse, cosa que no ocurria SIN las patas estas.",other,neutral,0.55474454164505
2026-06-06,Es un material muy endeble,home,negative,0.7519801259040833
2026-08-06,No llego todavía no puedo opinar y a ver cuando llega porque estoy harta de esperar por pedidos q nunca llegan,apparel,negative,0.985360324382782
2026-06-07,"lo devolví, demasiado frágil y complicado",toy,negative,0.7967031002044678
2026-07-21,Cumple su función lo que no me gusta es que los enganches que son metálicos no estén protegidos,pet_products,neutral,0.6709104180335999
2026-08-11,"Me han gustado las brochas aunque pesan mucho, pero son muy chulas. La bolsa que las contiene viene con un agujero en la parte delantera, de ahí mi evaluación. Las brochas no son de buena calidad, pero para regalo ess una buena opción a alguien que le guste el maquillaje y Harry Potter, como a mi amiga.",beauty,neutral,0.4967566430568695
2026-07-12,"Los he comprado para tener otros iguales a los originales que traía mi teléfono en casa pero aunque el aspecto es idéntico, se nota bastante la diferencia en la calidad del sonido con unos graves casi inexistentes. La única diferencia a simple vista con los originales es que el minijack es dorado mientras que en los que traía el teléfono es plateado. No los compréis si sois exigentes con la calidad del sonido.",electronics,negative,0.9370076656341552
2026-08-03,Muy bonita y buena calidad del tejido.,apparel,positive,0.9592605829238892
2026-06-15,Envío muy rápido y tal como se describe,wireless,positive,0.932192862033844
2026-06-29,Muy buen resultado en día de lluvia,home_improvement,positive,0.9670383334159852
2026-07-03,"Solo pongo una pega por qué aún no lo he utilizado, pero al llenarlo de agua chorrea un poco...me imagino que con masas y postres y poniéndole el papel no se saldrá, no(?)",home,neutral,0.7160178422927856
2026-09-02,La verdad es que cumple muy bien en cuanto a tener un ladrón compacto sobre un solo enchufe. Si tengo que poner un pero es en la carga USB que si pones dos dispositivos a la vez la carga se ralentiza un poco pero nada que suponga un handicap para comprar el producto. Muy contengo con él.,home_improvement,positive,0.9214228987693788
2026-09-11,"Llegó con un agujero descosido. Y me han vuelto a enviar otro, sustituyendo este.",apparel,negative,0.8426035642623901
2026-06-27,Me ha gustado era para un regalo no Puedo decir más,toy,positive,0.7157220244407654
2026-07-06,"El reloj es muy bonito, pero lo he devuelto porque en algunas horas no sonaba el cucu ni la melodía, y otras veces sonaba el cucu pero no la melodía. Lo he sentido mucho porque es precioso. 😦",home,neutral,0.5376157760620117
2026-06-29,"Sabiendo qué era pequeño, pero la verdad que aún lo parece más cuando lo tienes en las manos. Subir y bajar la rampa muy tosco, pero mucho! No dan ganas de jugar con el. Para ser la marca que es y tener el precio que tiene...la verdad que bastante decepcionados. Le doy dos estrellas porque los coches son metálicos. La plataforma endeble y de difícil uso No lo volvería a comprar ni lo recomendaría",toy,negative,0.9995174407958984
2026-07-08,"Es muy bonita tal cual la foto con tapa de imán que se queda cerrada muy bien, con sus compartimentos interiores, el único defecto es que por detrás es demasiada gruesa y muy pegada a las cámaras y flash pero por lo demás bien",wireless,neutral,0.6159961819648743
2026-07-27,Ha funcionado dos veces. Lo he devuelto,home_improvement,negative,0.9898061156272888
2026-09-05,"Recibido hoy, se para y/o atrasa mucho, es bonito y fino, pero ya empezamos mal, suerte que se pierde poco por el precio.Cambiada pila, todo perfecto, encaja bien la trasera, la pila mas cara que reloj, sencillo pero bonito.",watch,neutral,0.5677093267440796
2026-09-09,"El aparato en sí va bien, pero el touchpad es insufrible y en cuanto al teclado no coinciden las teclas con lo que marcan. Así que tuve que devolverlo. Un pena, porque si cuidaran un poco más los detalles, sería un buen portátil.",pc,negative,0.6351147294044495
2026-06-27,"Super funcional. Mi padre lo usa a diario y no ha vuelto a comer fuera ya que caliente todo el recipiente. Nos ha durado 1 mes, al mes ha dejado de funcionar...no compres",home,negative,0.933751344680786
2026-07-25,Es muy fácil de instalar. Lo malo don las pompas de aire que de quedan y por la noche se notan mucho. No sé cómo arreglarlo y queda muy mal,home,neutral,0.5711383819580078
2026-07-03,El producto es exactamente como se describe y funciona perfectamente.,sports,positive,0.9516668319702148
2026-08-07,"Tamaño perfecto. Me llegó algo doblado de una esquina pero me lo quedé. En general buena opinión; lo peor el rotulador rojo que no se borra demasiado bien con el propio borrador del rotulador, no obstante, queda perfecto tras utilizar una bayeta. Sin duda, volvería a comprarlo. Ahora toda la familia sabe si hay citas médicas, reuniones en el cole, excursiones...",office_product,positive,0.8211941123008728
2026-08-25,Ha llegado el camino pero no los saquitos,home,negative,0.4722270369529724
2026-08-05,Hace más de un mes que encargué y pagué dicho producto y aún no me llegó realmente una estafa no compraré más nada,home_improvement,negative,0.998556911945343
2026-06-10,"El reloj no cumple mis expectativas. Solo avisa de la llegada de las notificaciones (WhatsApp, correo, Twitter...) pero no permite ver la información. Para ello debes de consultar constantemente el móvil. Por lo demás, buenos acabados y buen material.",wireless,neutral,0.5986754894256592
2026-06-05,"Barato de calidad deficiente, cuesta más el porte que el artículo. Parece en foto de acero más sólido.",kitchen,negative,0.9678407907485962
2026-08-13,No puedo valorarlo porque NUNCA me llego,home,negative,0.996619701385498
2026-09-05,"Me ha gustado mucho su versatilidad,buen producto 👍🏼",musical_instruments,positive,0.9899817109107972
2026-07-08,He comprado este producto hace un mes y todavía no ha llegado. No encuentro la forma de reclamarlo,home,negative,0.9857309460639954
2026-06-13,"Recibi bien, es apto para un niño de 2/3 años.ya que lo compre para mi nieto de 2años y medio, Unicamente la carga dura poco tiempo.",pc,neutral,0.6928883790969849
2026-07-01,De masiado pequeña para una niña de 2 años yo se la regalé a mi hija que tiene 2 años y la verdad es que es muy pequeña yo la recomendaría porque mi hija se lo pasa bien pero si buscáis una grande que era lo que me pasó a mí esta no es para comprarla,toy,negative,0.7844776511192322
2026-07-17,"La funda de silicona no está mal del todo, aunque quizás demasiado gorda, de hecho casi no se nota el botón de encendido y hay que apretar mucho para que lo note. Lo que no me ha gustado es el cristal, que pone que es para el Xiaomi Redmi 4A, pero no tapa todo lo que debería, deja mucha pantalla al descubierto por los bordes.",wireless,neutral,0.7439416646957397
2026-09-08,Por mucho que los ponga a carga no duran más de 40 minutos.. no sé si tendrán fallo pero..,wireless,negative,0.7172799110412598
2026-09-17,"Queda muy bonito puesto, es vinilo tipo pegatina así que se coloca muy fácil. Es más pequeño de lo que pensaba, porque en las fotos se ve encima de un cabecero ocupando toda la pared, pero no queda tan grande.",home,positive,0.837516725063324
2026-08-27,"La peor compra que he hecho, me ha durado 4 meses",pc,negative,0.9977555871009828
2026-07-22,"Al ordenador de mi hermano (un portátil) empezaron a fallarle los puertos usb (ya tiene unos años) así que esta fue una compra imprescindible, no ocupa nada y es muy cómodo de utilizar.",pc,positive,0.9640070199966432
2026-07-26,"Ha sido para un regalo le ha gustado pero la verdad que no era como me la esperaba, es muy pequeña y además es mucho plástico.",video_games,neutral,0.6442663669586182
2026-06-15,"La media hace su función perfectamente pero la silicona aprieta demasiado. Cuando llevo un rato con ellas puesta empieza a molestar incluso a doler la parte de la silicona. Prefiero usar las de pantys,",personal_care_appliances,neutral,0.6609079837799072
2026-06-29,"Buena capacidad, diseño bonito, mantiene el frio bastante bien. Unico malo que los bolsitos exteriores son muy muy pequeños apenas puedes meter algo.",home,positive,0.6654403209686279
2026-06-08,"ya compre la misma maquina y me ha durado dos años y medio , bien pensando en lo que vale pero saber que a partir de los dos años va a Cascar!!",home_improvement,negative,0.961100697517395
2026-06-05,se corresponde con la venta,pet_products,positive,0.5035816431045532
2026-06-29,"Es una vergüenza que las vendan como Nike y lo que son , es una réplica, osea una falsificación. Lógicamente he solicitado devolución.",shoes,negative,0.999164342880249
2026-07-17,valido para su uso durante el día pues luce muy fuerte similar a productos mucho mas caros y la cargo me dura varias salidas.,sports,positive,0.477772444486618
2026-08-07,Producto como se describe. Bonito y buen precio,jewelry,positive,0.8247635960578918
2026-08-15,Por a día de HOY no he recibido aún me pedido,toy,negative,0.9950842261314392
2026-07-15,"La funda es preciosa, cómoda, no resbala y los colores son tal y como aparecen en la foto. Sin embargo, como todas las fundas transparentes acaban quemándose y volviéndose amarillas. Y al cabo del tiempo las flores parecen perder el color y van desapareciendo. Igualmente, para lo que vale merece la pena.",pc,neutral,0.8437938094139099
2026-06-02,muy pequeños y fragiles. la llave se puede romper en cualquier momento y el candado se puede forzar con facilidad,home_improvement,negative,0.8850618004798889
2026-06-27,Súper pequeño. Compré para mi hija de 2 años ponía 90cm y no le vale. Es más para una niña de 1 año,lawn_and_garden,negative,0.7564374208450317
2026-09-03,Perfecto para repaso,book,positive,0.8739814162254333
2026-07-06,"Hay algunas figuras a las que la apertura viene cosida, por lo que no se le puede utilizar como marioneta de dedos.",toy,neutral,0.6966230869293213
2026-07-06,"Se me han roto en un minuto se rompe el plástico negro por dónde salen las escobilla ,la unión entre la madera y el plástico , pésimas no las recomiendo .",musical_instruments,negative,0.9962528944015504
2026-06-26,"Muy buenas, me salió todo bellísimo !!",home,positive,0.9622964859008788
2026-07-13,"Llegó todo antes de lo previsto, pero en 6 de las 30 mochilas, faltaban colores. Por lo demás todo bien.",luggage,neutral,0.6371402740478516
2026-06-27,Son cómodas y prácticas con la correa para que no se te suelten. El problema es que se empaña usando la máscara de polvo... y alguna vez también se me empaño de un lado sin la máscara... no se si no la uso bien.. no se si tuviera la oportunidad d comprar otras de otra marca. Lo haría.,industrial_supplies,neutral,0.771818995475769
2026-08-08,Solo me han durado un mes se descargan solas son malísimas las he cargado tres veces y a la semana se han descargado solas,home_improvement,negative,0.9979604482650756
2026-06-20,"es muy potente, luz super blanca, tiene 4 posiciones, max, media, intermitente y ultravioleta, viene con un adaptador para poner una bateria 18650 recargable , con la UV si nunca has mirado con esta luz vais a descubrir muchas cosas, cuidado cuando al entrar al baño con esta luz, se ven todas la salpicaduras y la cal del agua, el polvo etc. muy recomendable",home_improvement,positive,0.9925386309623718
2026-06-11,El pen falló al poco tiempo. Si no da problemas es una buena opción relación calidad precio. Si puedes permitirte otra amrca más fiable mejor.,pc,negative,0.7451083660125732
2026-08-13,"La entrega perfecta. La funda encaja muy bien y tiene buen agarre. El color es como en las fotos, me ha gustado",wireless,positive,0.9529187083244324
2026-09-12,"Un iluminador con un color muy bonito (dorado) y práctico al del de un formato como este,pero no es fácil trabajarlo",beauty,neutral,0.6597868204116821
2026-07-08,"El cristal templado que tenía ya pedía 'papas' así que me decanté por este. La única pega que pongo es que traen 2 en lugar de 1, incrementando el precio, pero bueno, si el que lo compra es torpe (como en mi caso), quizás hasta es una ventaja que vengan 2 =)",wireless,neutral,0.6581259965896606
2026-06-06,"Me ha sorprendido mucho pero para bien. por el precio pense que seria algun grifo normalito y de materiales reguleros pero para nada. es de acero inoxidable, se nota que es bueno porque pesa y por los remates que tiene. Estoy muy contenta con la compra, una ganga y ademas viene con los manguitos y las roscas incluidas. el mango del grifo tiene 1metro de extension.",home_improvement,positive,0.9725304245948792
2026-08-11,"Fue un regalo, lo usan dos niños de 4 y 5 años. Hace ya algunos meses y los rotuladores siguen vivos!!",office_product,positive,0.8818097710609436
2026-06-23,"Un juego muy divertido y educativo, nos lo recomendaron en el cole. Nos encanta!",toy,positive,0.9850428104400636
2026-07-17,"Cumple con lo detallado pero viene con poca parafina, ha sido necesario comprar algún paquete adicional.",personal_care_appliances,neutral,0.7451390624046326
2026-08-29,"La calidad del felpudo es muy buena, grosor adecuado.",home,positive,0.8110741972923279
2026-07-16,"Tengo el sueño muy delicado y me despierta cualquier ruido. Me los compré para dormir y no se adaptan bien, se caen.",musical_instruments,negative,0.9396256804466248
2026-09-15,"Funciona muy bien, lo único que no me gusta es el plástico que cubre el trapo de mopa para deslizarse, pero es de buena calidad",home_improvement,positive,0.8360499143600464
2026-06-12,"Lo he tenido que devolver porque no reconoce un lector dvd/cd externo también 3.0, me fie de las opiniones y esta vez me ha salido mal",pc,negative,0.9282591938972472
2026-08-29,Es muy original y aprovechas fácilmente el queso. Muy original,home,positive,0.8518141508102417
2026-06-13,Me ha gustado porque es lo que se ve en las fotos y lo que no me ha gusto que alguna pieza venía defectuosa.,kitchen,neutral,0.694955587387085
2026-09-12,"La funda bien,el protector venía roto y no se corresponde con el modelo teléfono.",wireless,negative,0.7501131296157837
2026-08-01,"Comprado para mis padres, tiene un teclado y un manejo francamente incómodos. Estéticamente es aparente y parece un producto de buena calidad pero no lo recomiendo para persona mayores. Existen modelos mucho más cómodos y sencillos",wireless,negative,0.6263683438301086
2026-08-21,"Lo que más me ha gustado es la calidad, las utilizo para salir en bici, no le doy 5 estrellas por el puente, es un poco estrecho, pero por lo demás ,muy buen producto y la funda para guardarlas increíble,robusta y con un clip para llevarlas colgando",sports,positive,0.9700294137001038
2026-08-28,Qué es un buen producto.,electronics,positive,0.9526513814926147
2026-09-05,Muy frágiles. Plastiquete.,home,negative,0.7142642140388489
2026-09-12,Las pulseras están bien. El rotulador tiene dos puntas y no pinta por ninguna de las 2,baby_product,neutral,0.704600989818573
2026-07-30,El diseño es bonito y tiene mucho sitio de diferentes tamaños para guardar cosas pero no se puede usar la cerradura porque no venía ninguna llave.,furniture,neutral,0.4816376566886902
2026-07-13,Fácil de montar y con gran capacidad,furniture,positive,0.9227981567382812
2026-08-15,"No soy muy de opinar negativamente pero en este caso creo que es necesario. El acabado es muy malo, con plástico en los bordes que sobresale, la medida no encaja para tubos de 115mm como indica el anuncio y en mi caso llegaron sucios como si hubieran sido utilizados ya con anterioridad o de haber estado almacenados sin protección. Lo siento, pero ya me gustaría decir lo contrario.",home_improvement,negative,0.9015514254570008
2026-09-16,"Es muy cómodo y no se sale nada, pero lo voy a devolver porque la calidad del sonido es pésima, se oye muy bajito!!",wireless,negative,0.9023221135139464
2026-09-08,En la descripcion pone que incluye las pilas AAA y no es asi. El soporte de la linterna es de excasa calidad y no sujeta bien.,sports,negative,0.9481312036514282
2026-08-07,No estoy segura d k sean autenticas pero son muy calentitas y el diseño es del mod basico buen acabado. Y buena calidad,shoes,positive,0.8890299797058105
2026-06-05,"Queda bien ajustada, y por el precio no está mal. PROS: Se aprovecha mejor la pantalla curva que con otras fundas, parece proteger bien y hay buena sensibilidad con los BOTONES CONTRAS: - Queda aire en la parte trasera del teléfono. En la parte delantera por ahora, parece quedarse solo en la parte baja central. - El protector de pantalla, al ser de plástico, se nota la perdida de sensibilidad, del cual te acostumbras y se nota también con otras fundas de silicona similares. - Con gafas de sol, se ven manchas negras en la pantalla por el reflejo del protector.",wireless,neutral,0.8487507104873657
2026-07-07,"No me ha gustado nada,es engañoso,pone pegatina y no lleva pegamento ni nada,en fin trozos de plástico para tirar a la basura,a no ser que te lo pongas con loctite que no se si será muy recomendable para uñas(creo que mejor tirarlo)",beauty,negative,0.9970550537109376
2026-08-11,Comprado en el black friday y dejan de funcionar los botones en abril. Espero que amazin me envie otros o me reembolsen el dinero.,musical_instruments,negative,0.940330684185028
2026-09-14,"Funciona perfectamente,facil de utilizar,no pesa nada,y muy comoda. Lo unico malo es que el deposito es pequeño si vas planchar mucho.",kitchen,positive,0.8919928669929504
2026-08-31,Por este precio está muy bien. Tallas algo pequeñas con respecto a las europeas.,apparel,positive,0.5162820816040039
2026-07-01,Tienes todo lo que puedes pedir en esta maquina. Fácil de usar y cambiar los cabezales. Tiene bastante fuerza para el corte y la bateria le dura bastante. Ademas. se carga muy rápido.,personal_care_appliances,positive,0.9793606400489808
2026-06-09,Algo pequeño pero está bien,home,neutral,0.5693874955177307
2026-07-21,Todavía no me ha llegado. Llevo esperando más de dos meses,book,negative,0.9925859570503236
2026-06-29,"Esta bien pero al lavarlo y perder el apresto , el tejido pierde la suavidad",apparel,neutral,0.7465781569480896
2026-08-17,"No pude poner ninguno de las dos protectores que venían, imposible y mira que he puesto. Una pena la verdad!",wireless,negative,0.9675827622413636
2026-07-10,todo bien pero el manual mo lo entiendo podrian ponerlo en castellano,home,positive,0.5639816522598267
2026-07-11,"Esta bien son de calidad pero como yo me lo esperaba el punzon y el cutter pse aflojan facilmente y la base de corte tiene pinta que no va ha durar mucho, porque tiene un iman dentro y esta tapada con otra capa y facilmente se abrira",home,neutral,0.8230782747268677
2026-08-25,Mal embalado la forma de envio no es segura para este producto y pues llega defectuoso como en mi caso,home,negative,0.96324223279953
2026-06-11,Me hubiera gustado un 1cm más grande para donde iba a ser puesto pero por lo demás tiene un acabado del bordado muy bueno,kitchen,positive,0.5518324971199036
2026-06-23,"Cumple su función aunque no es una gran máquina, pero para el precio que tiene que no se puede pedir mucho más.",drugstore,neutral,0.6501507759094238
2026-06-01,me ha gustado el material pero no el tamaño,pc,neutral,0.4562583863735199
2026-07-16,Sólo he recibido el pantalón. Es demasiado grande. Muy fino y solicite la devolución y todavía no lo han recogido,sports,negative,0.9821920990943908
2026-09-09,"Aunque el muñeco en general es de buena calidad (flexibilidad de extremidades, ropa, pelo, etc) es completamente alucinante que las muñecas estén de puntillas para llevar zapatos de tacón y TODOS los zapatos sean para pies planos! resultado: no se quedan de pie y cualquier zapato que le pongas se cae en 5 seg.",toy,negative,0.5710482001304626
2026-06-21,Facilidad de montaje.,home_improvement,positive,0.8071285486221313
2026-08-29,Me Ha llegado un producto diferente,sports,negative,0.9657886028289796
2026-09-18,No empapan y siento la humedad. Además son muy grandes. En mi pecho se arrugan y no se acoplan. Mala compra,baby_product,negative,0.9836812019348145
2026-07-06,Solo viene la lámina! Tienes que.comprar el.bastidor pero queda muy chulo,home,positive,0.4201344549655914
2026-07-24,Para lo que cuesta esta bien,beauty,neutral,0.5880006551742554
2026-08-26,Bien para trabajos de poca precisión,office_product,positive,0.4788051545619964
2026-07-27,Llegaron todos deformados. Hice la devolución el día siguiente. Dos semanas después sigo sin respuesta del vendedor.,home,negative,0.9950679540634156
2026-06-01,"No me ha gustado nada. Tenía puesto otro cristal templado por motivos de rotura lo cambie y compré este, nada que ver con el otro el táctil funcionaba como si no tuviera el cristal, pero con este no me obedece tengo que dar a las teclas varias veces y lo voy a quitar y tener que comprar otro. Le pongo una estrella porque no me deja no poner ninguna fatal no comprar.",wireless,negative,0.9997983574867249
2026-08-02,"Al tocarle la cabeza, se le mueve la cabeza por un muelle. Es muy gracioso.",toy,positive,0.5825343728065491
2026-07-24,Funciona correctamente. Lo cambié porque el anterior iba muy lento.,personal_care_appliances,positive,0.7312058210372925
2026-07-25,No es lo que yo he pedido el que habéis mandado no tiene mando. Y yo lo solicite con mando,wireless,negative,0.9446570873260498
2026-07-10,Ligero.pequeño y comodo,watch,positive,0.6648398637771606
2026-06-15,Este es un producto muy bueno. Tiene un gran uso. Me gusta y se lo recomiendo a mi amigo. Mi amigo dice que le gusta mucho.,home_improvement,positive,0.9250824451446532
2026-06-21,"se me hace pequeño para mis manazas, para un niño estaria bien",pc,negative,0.7527133822441101
2026-07-17,Muy bien todo bien gracias,electronics,positive,0.972599983215332
2026-08-12,"No puedo opinar sobre su eficacia por que aún no me ha dado tiempo, si sobre el contenido para nada 90 cápsulas solo 60, y eso me parece un timo por q tanto en el envase como en las preguntas pone claramente 90 capsulas, y por ello he pagado, solo espero que me lo podáis solucionar",drugstore,negative,0.8569245338439941
2026-07-23,"El tejido y su adaptación son inmejorables, cumplen muy bien su objetivo, para estar en pie toda la jornada laboral.",apparel,positive,0.989215075969696
2026-06-09,"Decepcionado en líneas generales. El sellado no es hermético, por lo que al final sale gran parte de lo que estás triturando por la base. El ensamblaje del vaso con la base no es para nada cómodo, a veces ejerce mucha resistencia. Si bates cosas enteras, como dátiles o tomates, hay trozos que quedan por debajo de las cuchillas y nunca se llegan a triturar, lo tienes que retirar con la mano, de lo contrario te lo encontrarás en lo que hayas batido. No la recomiendo.",kitchen,negative,0.9575897455215454
2026-08-13,"Por segunda vez, después de devolver el primero, viene con algún bote roto. Lo cierto es que parece que está bien embalado, no se si será problema de la empresa de transportes o de quién... Me voy a pensar si volver a pedirlo por ser motivo",home,negative,0.809283971786499
2026-07-22,"No viene con drivers de w10, los descargue de la web del fabricante. Tras varias pruebas el canal central no funcionaba, devuelta, calidad y soft adecuados",pc,negative,0.5741937756538391
2026-07-27,"Apenas suena, tiene muchísima potencia y me ha salido tirada de precio en comparación con otras páginas. Sin duda una elección con cabeza",pc,positive,0.6768236756324768
2026-06-26,es muy entretenido para pasar el tiempo con tu peque. y a la vez aprende.,toy,positive,0.8320109248161316
2026-07-11,Era lo que esperaba. Calidad precio estupendo.,home_improvement,positive,0.9075822234153748
2026-07-05,Lo tengo hace dos años y en general muy correcto. Lo único que el gps a veces tarda mucho en conectarse.,sports,positive,0.8929288983345032
2026-08-02,Muy bien para empezar colores bonitos y variados! Me gusto mucho.,toy,positive,0.9669205546379088
2026-06-25,"Para releer pero solo los 4 primeros capítulos, que son de diez. El resto del libro es un apéndice. Tiene sus cosas novedosas. Merece la pena.",book,positive,0.7941743731498718
2026-08-29,"Los compré de repuesto y han acabado siendo mis cascos principales porque se escuchan mejor, son más cómodos y más manejables. Muy buena impresión por el momento!",electronics,positive,0.9816511869430542
2026-08-14,No se pueden llenar al máximo ya que no dispone de cierre lateral y se abre la tapa fácilmente.,home,negative,0.605268120765686
2026-07-08,"El juego, por ahora funciona y está bien, si no, pondría una reclamación porque la caja me vino reventada como se puede ver en la foto",video_games,neutral,0.6393092274665833
2026-06-02,"Me llegó rota y tengo problemas para devolverla, no tengo donde me dirijo",wireless,negative,0.9868918061256408
2026-06-07,"Triste porque estaba muy contento y tuve q cambiarlo por un reembolso q no quería ya q no había mas existencias. El poco tiempo q lo tuve muy contento con todo menos con la cinta de pecho, no daba señal al aparato del pulso de hay mi cambio y de hay mi tristeza ya q me gustaba mucho como funcionaba el resto..",sports,negative,0.8358728885650635
2026-08-21,"Buen mordedor para bebés muy pequeños, fácil agarre y de materiales naturales. Me lo regalaron para mi bebé y ahora lo compro para regalar.",baby_product,positive,0.937727153301239
2026-08-30,Es un teléfono barato y cumple con los requisitos. Buena compra para quien quiere una alternativa más barata.,wireless,neutral,0.5060402154922485
2026-07-04,"Compre cinco pero todos vinieron del mismo color (negros) el tamaño bien para guardar pequeñas cosas. (Móvil, mando, lápices, cartas). Cosas de ese estilo. Calidad para el precio que tienen duradera. Satisfecho con la compra.",home,neutral,0.6351997256278992
2026-08-30,PRODUCTO SATISFACTORIO,other,positive,0.8901469707489014
2026-06-17,"He recibido ahora el paquete con la cazadora, había pedido una XXL, y aunque en las etiquetas dice que es XXL, corresponde con una talla M de las nuestras, no la devuelvo porque por el precio no vale la pena, la regalaré a quien le sirva Muy mal",apparel,negative,0.9588330388069152
2026-07-13,"Malisimo, se rompió nada mas abrirlo, no llegó ni a ponerse en el teléfono. No trae instrucciones ni papeles ni nada de nada... Muy malo",wireless,negative,0.9985849857330322
2026-07-29,"Muy difícil de quitar y poner, ya se me han roto varias, pero por el precio no está mal",wireless,neutral,0.552445650100708
2026-09-16,"Es muy grande. Depende cual vaya a ser su uso te vendrá bien o mal. A mí para correr, fatal...",sports,negative,0.5694520473480225
2026-07-21,Viene bien embalado y con todos los accesorios para su instalación,home_improvement,positive,0.8053371906280518
2026-07-24,Es un poco demasiado dura para mi gusto...,home,neutral,0.7172086238861084
2026-06-24,Se me estropeó no llegué a tenerlo un mes,home,negative,0.9025426506996156
2026-06-25,Mi sobrino no lo quiere usar nunca!! Pero el material es muy flexible y no pesa nada. Lo recomiendo,pc,positive,0.7379359602928162
2026-08-10,"La figura es brutal, está muy muy bien hecha, el embalaje ha llegado perfectamente. Peeeero, si esperabas recibir la Chase, olvídate. El apartado ""más información del producto"" donde específica Hagas Rojo Chase y la foto es de la edición Chase, no se corresponde con lo que te llega, que es la edición regular.",toy,neutral,0.4751034080982208
2026-07-22,En un mes estaban rotos,pc,negative,0.9866598844528198
2026-08-09,Muy bien pero sin grandes pretensiones,wireless,positive,0.5143194198608398
2026-08-27,"Se usan en un piso de alquiler, cumple su función",home,positive,0.4962267577648163
2026-07-03,"Me decidí por una cámara IP porque al final solo empleaba el vigilabebés en una habitación de todo el piso. Ahora podemos ver los dos al nene desde nuestro móvil. La calidad de los materiales es buena e la configuración inicial es muy fácil e intuitiva. La verdad es que me sorprendió, pensé que era todo más difícil, pero ya el qr para descargar la app y el otro qr para configurar la cámara me dejaron gratamente sorprendido. Puedes girar arriba y abajo, e izquierda y derecha la cámara, lo que le da mucha versatilidad. La calidad de imagen es buena con mucha luz y con poca luz, y el sonido también es bueno. Me gusta que pueda seleccionar solo un área de la imagen para que muestre alertas (solo marco la cuna), así que estoy muy contento con la compra.",camera,positive,0.995165467262268
2026-07-19,Le doy solo 3 estrellas porque es caro para lo que es. La firma nenuco parece ser que que no le interesa vender los muñecos completos y esto es para poder terminarlo de vestir. Es una mini Braga bonita para un nenuco pequeño. El pañal que trae es una tela chiquitina y no tiene olor a frutas como he leído en algún comentario.,toy,neutral,0.9072198271751404
2026-06-29,"El terminal ha funcionado bien 8 meses, después de este tiempo lo hemos tenido que devolver ya que a pesar de tener batería se apagaba. Supongo q debe ser un error de este terminal ya que tengo el modelo One y sigue funcionando correctamente. Un 10 para Amazon que lo ha gestionado todo súper rápido. La pulsera es bonita y con una correa de acero se puede llevar en cualquier ocasión.",sports,neutral,0.4683583378791809
2026-08-02,Pequeño y efectivo. Sólo tened cuidado de que la forma de los difusores de aire del coche sean compatibles por la orientación.,wireless,positive,0.854941725730896
2026-09-15,"Es una mochila cómoda, amplia, sencilla pero bonita. Acerca de la calidad, se de esperar que tal resulta con el uso y el peso diario, ya que la primera que recibí tenía uno de sus bolsillos interiores roto y espero que no me pase lo mismo con esta.",luggage,neutral,0.7816938161849976
2026-06-22,Uno de los mejores libros que he leído sobre emprendimiento y crecimiento personal. SUPER RECOMENDABLE.,book,positive,0.9876732230186462
2026-06-26,"Batería bastante bien, sonido un 5 raspado, durabilidad SUSPENSO. Me los compré hace poco y los he podido utilizar unas 5 ó 6 veces nada más, ya no me carga no puedo utilizarlos. He utilizado diferentes cargadores y enchufes y nada. NO RECOMIENDO SU COMPRA.",office_product,negative,0.6600102782249451
2026-06-28,Se despegó en el mismo día quizas solo funciona para cierto tipo de superficies,home_improvement,negative,0.8990327715873718
2026-08-24,"Muy incómodo, no se ajusta al pie. No puedes dormir con el",drugstore,negative,0.9893440008163452
2026-07-19,muy práctico. Tiene opción para el destello de luces de colores con el ritmo de la música. Buena relación precio calidad.,musical_instruments,positive,0.8811041116714478
2026-08-10,Cumplen su función perfectamente. Facilita coger los mandos de forma mas cómoda da,wireless,positive,0.9275610446929932
